m49_code,country,region,cpc_code,commodity,year,loss_percentage,loss_percentage_original,loss_quantity,activity,food_supply_stage,treatment,cause_of_loss,sample_size,method_data_collection,reference,url,notes
840,United States of America,,21433,Pineapple juice,2011,41.3333,41.3333,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21434,Grape juice,2011,19.0909,19.0909,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21435.01,Apple juice,2011,26.6667,26.6667,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21397.01,Canned mushrooms,2010,35,35,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21431.01,Orange juice,2010,39.0435,39.0435,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21432,Grapefruit juice,2010,40.9479,40.9479,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21433,Pineapple juice,2010,41.3333,41.3333,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21434,Grape juice,2010,19.0909,19.0909,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21435.01,Apple juice,2010,26.6667,26.6667,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21397.01,Canned mushrooms,2009,35,35,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21431.01,Orange juice,2009,37.5154,37.5154,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21432,Grapefruit juice,2009,39.869,39.869,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21433,Pineapple juice,2009,41.3333,41.3333,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21434,Grape juice,2009,19.0909,19.0909,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21435.01,Apple juice,2009,26.6667,26.6667,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21397.01,Canned mushrooms,2008,35,35,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21431.01,Orange juice,2008,39.0115,39.0115,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21432,Grapefruit juice,2008,38.2684,38.2684,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21433,Pineapple juice,2008,41.3333,41.3333,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21434,Grape juice,2008,19.0909,19.0909,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21435.01,Apple juice,2008,26.6667,26.6667,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,23210.04,Sugar and syrups n.e.c.,2008,11,11%,,Retailing,Retail,,,,Modelled Estimates,"J.C. Buzby, J. Hyman / Food Policy 37 (2012) 561570",,
840,United States of America,,23210.04,Sugar and syrups n.e.c.,2008,18,18%,,Consumption,Households,,,,Modelled Estimates,"J.C. Buzby, J. Hyman / Food Policy 37 (2012) 561570",,
840,United States of America,,21397.01,Canned mushrooms,2008,15,15%,,"Consumption, Retailing",Households,Canned,,,Modelled Estimates,"(2011), the value of retail- and consumer-level fruit and vegetable losses in the united states",, Reference has been generated automatically
840,United States of America,,21431.01,Orange juice,2008,15,15%,,"Consumption, Retailing",Households,,,,Modelled Estimates,"(2011), the value of retail- and consumer-level fruit and vegetable losses in the united states",, Reference has been generated automatically
840,United States of America,,21432,Grapefruit juice,2008,15,15%,,"Consumption, Retailing",Households,,,,Modelled Estimates,"(2011), the value of retail- and consumer-level fruit and vegetable losses in the united states",, Reference has been generated automatically
840,United States of America,,21433,Pineapple juice,2008,15,15%,,"Consumption, Retailing",Households,,,,Modelled Estimates,"(2011), the value of retail- and consumer-level fruit and vegetable losses in the united states",, Reference has been generated automatically
840,United States of America,,21434,Grape juice,2008,15,15%,,"Consumption, Retailing",Households,Cranberry juice,,,Modelled Estimates,"(2011), the value of retail- and consumer-level fruit and vegetable losses in the united states",, Reference has been generated automatically
840,United States of America,,21439.02,Juice of lemon,2008,15,15%,,"Consumption, Retailing",Households,,,,Modelled Estimates,"(2011), the value of retail- and consumer-level fruit and vegetable losses in the united states",, Reference has been generated automatically
840,United States of America,,21439.04,Juice of citrus fruit n.e.c.,2008,15,15%,,"Consumption, Retailing",Households,,,,Modelled Estimates,"(2011), the value of retail- and consumer-level fruit and vegetable losses in the united states",, Reference has been generated automatically
840,United States of America,,1371,"Almonds, in shell",2007,2.59,2.59%,31390,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
840,United States of America,,1374,"Hazelnuts, in shell",2007,2.65,2.65%,890,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
840,United States of America,,1376,"Walnuts, in shell",2007,0.33,0.33%,970,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
840,United States of America,,21397.01,Canned mushrooms,2007,35,35,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21431.01,Orange juice,2007,39.0197,39.0197,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21432,Grapefruit juice,2007,42.3925,42.3925,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21433,Pineapple juice,2007,41.3333,41.3333,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21434,Grape juice,2007,19.0909,19.0909,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21435.01,Apple juice,2007,26.6667,26.6667,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,1371,"Almonds, in shell",2006,3,3%,25380,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
840,United States of America,,1374,"Hazelnuts, in shell",2006,2.04,2.04%,760,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
840,United States of America,,1376,"Walnuts, in shell",2006,0.31,0.31%,970,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
840,United States of America,,21397.01,Canned mushrooms,2006,35,35,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21431.01,Orange juice,2006,40.2945,40.2945,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21432,Grapefruit juice,2006,43.7133,43.7133,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21433,Pineapple juice,2006,41.3333,41.3333,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21434,Grape juice,2006,19.0909,19.0909,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21435.01,Apple juice,2006,26.6667,26.6667,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,1371,"Almonds, in shell",2005,3.92,3.92%,27600,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
840,United States of America,,1374,"Hazelnuts, in shell",2005,3.55,3.55%,890,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
840,United States of America,,1376,"Walnuts, in shell",2005,0.31,0.31%,1010,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
840,United States of America,,21397.01,Canned mushrooms,2005,35,35,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21431.01,Orange juice,2005,40.8924,40.8924,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21432,Grapefruit juice,2005,44.3987,44.3987,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21433,Pineapple juice,2005,41.3333,41.3333,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21434,Grape juice,2005,19.0909,19.0909,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21435.01,Apple juice,2005,26.6667,26.6667,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,1371,"Almonds, in shell",2004,3.84,3.84%,30200,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
840,United States of America,,1374,"Hazelnuts, in shell",2004,4.53,4.53%,1540,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
840,United States of America,,1376,"Walnuts, in shell",2004,0.33,0.33%,985,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
840,United States of America,,21397.01,Canned mushrooms,2004,35,35,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21431.01,Orange juice,2004,41.9772,41.9772,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21432,Grapefruit juice,2004,43.9963,43.9963,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21433,Pineapple juice,2004,41.3333,41.3333,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21434,Grape juice,2004,19.0909,19.0909,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21435.01,Apple juice,2004,26.6667,26.6667,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,1371,"Almonds, in shell",2003,2.1,2.10%,16500,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
840,United States of America,,1374,"Hazelnuts, in shell",2003,2.41,2.41%,830,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
840,United States of America,,1376,"Walnuts, in shell",2003,0.33,0.33%,972,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
840,United States of America,,21397.01,Canned mushrooms,2003,35,35,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21431.01,Orange juice,2003,41.3291,41.3291,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21432,Grapefruit juice,2003,42.5431,42.5431,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21433,Pineapple juice,2003,41.3333,41.3333,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21434,Grape juice,2003,19.0909,19.0909,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21435.01,Apple juice,2003,26.6667,26.6667,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,1371,"Almonds, in shell",2002,1.91,1.91%,15300,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
840,United States of America,,1374,"Hazelnuts, in shell",2002,2.15,2.15%,380,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
840,United States of America,,1376,"Walnuts, in shell",2002,0.38,0.38%,980,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
840,United States of America,,21397.01,Canned mushrooms,2002,35,35,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21431.01,Orange juice,2002,40.6356,40.6356,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21432,Grapefruit juice,2002,41.5765,41.5765,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21433,Pineapple juice,2002,41.3333,41.3333,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21434,Grape juice,2002,19.0909,19.0909,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21435.01,Apple juice,2002,26.6667,26.6667,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,1371,"Almonds, in shell",2001,3.64,3.64%,22200,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
840,United States of America,,1374,"Hazelnuts, in shell",2001,3.83,3.83%,1720,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
840,United States of America,,1376,"Walnuts, in shell",2001,0.35,0.35%,960,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
840,United States of America,,21397.01,Canned mushrooms,2001,35,35,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21431.01,Orange juice,2001,41.5799,41.5799,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21432,Grapefruit juice,2001,43.5971,43.5971,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21433,Pineapple juice,2001,41.3333,41.3333,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21434,Grape juice,2001,19.0909,19.0909,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21435.01,Apple juice,2001,26.6667,26.6667,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,1371,"Almonds, in shell",2000,3.68,3.68%,19600,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
840,United States of America,,1374,"Hazelnuts, in shell",2000,3.53,3.53%,720,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
840,United States of America,,1376,"Walnuts, in shell",2000,0.45,0.45%,970,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
840,United States of America,,21397.01,Canned mushrooms,2000,35,35,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21431.01,Orange juice,2000,40.8538,40.8538,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21432,Grapefruit juice,2000,43.7016,43.7016,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21433,Pineapple juice,2000,41.3333,41.3333,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21434,Grape juice,2000,19.0909,19.0909,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
840,United States of America,,21435.01,Apple juice,2000,26.6667,26.6667,,,Whole supply chain,,,,National Accounts,,https://www.ers.usda.gov/data-products/food-availability-per-capita-data-system/,
862,Venezuela (Bolivarian Republic of),,23520,Refined sugar,2007,0.01,0.01%,129,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,23520,Refined sugar,2006,0.02,0.02%,170,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,23520,Refined sugar,2005,0.02,0.02%,129,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,23520,Refined sugar,2004,0.21,0.21%,1927,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,23520,Refined sugar,2003,0.08,0.08%,638,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,23520,Refined sugar,2002,0.02,0.02%,176,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,23520,Refined sugar,2001,0.01,0.01%,105,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
862,Venezuela (Bolivarian Republic of),,23520,Refined sugar,2000,0.02,0.02%,150,,Whole supply chain,,,,FAO's annual Agriculture Production Questionnaires,FAO Sources,,
